1 7 1 8 0 0 9 0 1 3 2 0 0 2 1 0 2 9 3 0 0 2 2 8 0 1 3 1 0 0 9 0 9 3 0 4 0 9 4 8 0 0 5 9
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 1 0 0 1 1 0 0 1 0
1 9 1 7 1 1 9 1 2 1 2 1 1 3 2 4 1 0 1 1 1 2 2 1 1 3 1 2 1 1 8 2 9 1 1 1 1 4 3 3 1 1 3 1
0 5 0 2 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 3 0 2 0 0 0 1 2 1 2 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
0 6 0 2 0 0 5 3 0 0 0 0 0 2 0 0 0 5 0 2 0 0 1 2 0 0 0 0 0 4 2 0 6 0 0 0 1 0 0 0 0 4 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 0 1 0 0 9 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 2 0 8 0 0 0 0 0 1 0 0 0 0 0 0 3 0 7 0 0 0 0 0 0 2 0 0 0 1
0 8 0 0 1 0 4 0 1 0 0 0 0 0 0 1 0 3 1 0 0 0 0 1 0 0 0 0 0 0 8 0 4 0 0 0 0 0 3 1 0 0 0 5
0 1 0 0 0 0 2 1 0 0 0 0 0 0 0 1 0 7 0 0 0 1 0 3 0 1 2 0 0 0 7 0 2 0 0 0 0 0 0 2 0 0 1 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 3 0 0 0 2 0 0 0
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 8 0 3 0 1 2 0 2 2 0 0 0 0 1 1 0 6 0 1 0 0 0 1 0 2 2 2 0 0 0 1 3 0 0 0 0 0 3 1 0 0 1 2
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 1 0 4 0 4 2 0 0 0 0 0 0 0 0
0 9 1 3 1 0 8 0 2 3 1 0 0 3 2 4 1 9 1 2 2 2 1 3 1 2 1 1 0 1 6 2 0 3 1 1 1 2 3 5 3 0 4 5
0 4 0 1 0 0 4 0 0 0 0 0 0 0 0 1 0 4 1 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0
0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 2 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 5 4 0 0 0 1 1 0 1 1 1 0 0 2 0 4 3 4 3 0 0 6 0 0 0 5 0
0 6 0 1 0 0 2 0 0 0 0 0 1 1 0 3 0 3 0 0 0 0 0 0 0 0 1 0 0 0 6 0 2 0 0 0 0 0 0 1 0 0 0 0
0 7 1 5 2 0 9 1 1 5 5 0 0 2 2 7 2 8 1 1 1 0 0 1 0 7 1 6 1 0 9 1 9 1 0 0 1 1 0 0 2 0 7 7
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 5 1 0 0 0 0 0 0 0 4 0 3 0 1 0 0 0 4 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 3 0 0 0 0 0 0 3 0 0 2 0
0 2 0 2 1 0 9 0 1 0 2 0 0 1 0 9 0 3 1 0 0 0 2 3 0 1 2 2 0 1 3 1 5 0 1 0 0 3 0 3 0 0 0 0
0 7 0 3 0 0 3 0 0 2 0 0 0 3 0 0 2 6 3 0 0 0 0 2 0 3 0 3 2 0 5 0 7 0 0 0 3 2 0 5 4 0 4 0

PSI:
0.0 0.05 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.04 0.17 0.0 0.0 0.11 0.08 0.02 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.11 0.0 1.0 0.4 0.4 0.0 0.13 0.19 0.0 0.17 0.09 0.33 1.0 0.14 0.08 0.11 0.0 0.17 0.62 0.1 0.0 0.27 0.0 0.32 0.0 0.14 0.39 0.06 0.0 0.67 0.36 0.0 0.18 0.38 0.55 0.0 0.07 0.44 0.12 0.0 0.0 0.12 0.07 0.2 
0.04 0.04 0.0 0.0 0.13 0.0 0.01 0.05 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.02 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 
0.04 0.11 0.0 0.0 0.13 0.0 0.13 0.11 0.0 0.04 0.17 0.0 0.14 0.14 0.0 0.13 0.0 0.14 0.25 0.0 0.0 0.09 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.13 0.0 0.06 0.1 0.0 0.0 0.0 0.07 0.09 0.0 0.0 0.0 0.07 0.09 
0.04 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.17 0.0 0.05 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.03 0.0 
0.02 0.0 0.0 0.0 0.13 0.0 0.0 0.24 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.15 0.11 0.0 0.27 0.0 0.5 0.0 0.21 0.33 0.2 0.17 0.33 0.29 0.11 0.15 0.14 0.0 0.17 0.25 0.3 0.0 0.22 0.0 0.72 0.5 0.21 0.2 0.12 0.0 0.0 0.09 0.0 0.16 0.38 0.18 0.0 0.3 0.15 0.16 0.0 0.0 0.12 0.31 0.09 
0.07 0.0 0.0 0.0 0.0 1.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 
0.09 0.03 0.0 0.0 0.0 0.0 0.01 0.05 0.0 0.02 0.04 0.0 0.0 0.06 0.08 0.02 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.09 0.11 0.04 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.03 0.0 
0.04 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.05 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.0 0.06 
0.07 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.02 0.0 0.0 0.0 0.11 0.0 0.03 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.07 0.0 
0.04 0.0 0.0 0.0 0.4 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.07 0.09 0.0 0.0 0.0 0.0 0.01 0.08 0.0 0.0 0.0 0.17 0.0 0.05 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.0 0.0 0.0 
0.11 0.09 0.0 0.09 0.53 0.0 0.04 0.0 0.0 0.09 0.17 0.0 0.14 0.0 0.23 0.03 0.0 0.06 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.07 0.04 0.0 0.0 0.0 0.03 0.09 
0.13 0.01 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.02 0.17 0.0 0.0 0.14 0.0 0.02 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 
0.07 0.11 0.0 0.27 0.0 0.0 0.13 0.0 0.0 0.0 0.09 0.0 0.0 0.06 0.08 0.0 0.14 0.08 0.38 0.0 0.0 0.0 0.0 0.08 0.0 0.14 0.05 0.06 0.0 0.0 0.04 0.0 0.08 0.1 0.18 0.0 0.3 0.22 0.12 0.0 0.0 0.12 0.31 0.0 
0.09 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.03 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.06 
0.07 0.11 0.0 0.22 0.0 0.0 0.13 0.21 0.44 0.15 0.17 0.17 0.0 0.14 0.23 0.14 0.29 0.0 0.0 0.1 0.4 0.22 0.0 0.08 0.0 0.55 0.15 0.41 0.0 0.0 0.27 0.56 0.18 0.38 0.18 0.0 0.16 0.22 0.14 0.36 0.0 0.24 0.1 0.17 
0.09 0.04 0.0 0.0 0.0 0.0 0.03 0.21 0.0 0.0 0.09 0.0 0.0 0.02 0.0 0.05 0.29 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.05 0.0 0.18 0.0 0.0 0.0 0.02 0.1 0.0 0.0 0.13 0.0 0.02 0.0 0.0 0.0 0.03 0.09 
0.04 0.04 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.14 0.02 0.0 0.0 0.4 0.09 0.0 0.0 0.0 0.0 0.0 0.0 0.36 0.0 0.04 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.02 0.45 0.0 0.0 0.0 0.0 
0.07 0.01 0.0 0.0 0.0 0.0 0.01 0.08 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.14 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.02 0.09 0.0 0.0 0.0 0.0 
0.04 0.11 0.0 0.04 0.0 0.0 0.06 0.0 0.0 0.11 0.0 0.0 0.0 0.05 0.0 0.03 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.06 0.0 1.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.04 0.03 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.03 0.0 0.04 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.07 0.0 
0.02 0.07 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.13 0.14 0.02 0.0 0.1 0.0 0.09 0.0 0.0 0.0 0.07 0.05 0.18 0.0 0.0 0.04 0.0 0.06 0.0 0.0 0.0 0.03 0.0 0.02 0.0 0.0 0.0 0.1 0.06 
0.02 0.01 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.09 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.02 0.03 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.09 0.0 0.04 0.0 0.0 0.0 0.03 0.0 0.12 0.0 0.0 0.0 0.03 0.09 
0.0 0.06 0.0 0.0 0.13 0.0 0.03 0.05 0.0 0.0 0.0 0.17 0.0 0.03 0.0 0.05 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.12 0.0 0.0 0.09 0.0 0.02 0.1 0.0 0.0 0.03 0.07 0.02 0.0 0.0 0.0 0.07 0.0 
0.0 0.04 0.0 0.04 0.0 0.0 0.01 0.03 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.02 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.0 0.02 0.0 0.0 0.0 0.03 0.0 0.11 0.0 0.0 0.47 0.07 0.09 
0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.1 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.02 0.36 0.0 0.0 0.0 0.06 
0.11 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 
0.13 0.11 1.0 0.4 0.0 0.5 0.12 0.11 0.56 0.2 0.13 0.0 0.43 0.11 0.38 0.14 0.29 0.16 0.5 0.3 0.4 0.09 0.0 0.16 0.0 0.21 0.39 0.41 0.18 0.0 0.0 0.11 0.12 0.0 0.55 0.0 0.07 0.44 0.16 0.27 0.0 0.0 0.1 0.14 
0.0 0.03 0.0 0.0 0.0 0.0 0.01 0.0 0.11 0.0 0.0 0.17 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.36 0.0 0.04 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.03 0.0 
0.02 0.11 0.0 0.09 0.0 0.0 0.13 0.0 0.44 0.13 0.09 0.5 0.0 0.13 0.23 0.14 0.0 0.17 0.0 0.2 0.4 0.27 0.0 0.08 0.0 0.48 0.2 0.12 0.0 0.0 0.13 0.44 0.0 0.29 0.0 0.0 0.13 0.15 0.16 0.09 0.0 0.35 0.17 0.2 
0.02 0.07 0.0 0.04 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.1 0.0 0.02 0.0 0.0 0.0 0.0 0.0 
0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.44 0.02 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.03 0.0 
0.07 0.03 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.07 0.09 0.0 0.0 0.0 0.0 0.06 0.14 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.22 0.02 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.1 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.02 0.36 0.0 0.0 0.0 0.09 
0.0 0.05 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14 0.0 0.08 0.0 0.2 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.36 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.1 0.06 
0.0 0.1 0.0 0.0 0.0 0.0 0.1 0.05 0.0 0.13 0.13 0.0 0.0 0.05 0.0 0.06 0.14 0.06 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.15 0.0 0.0 0.0 0.13 0.0 0.06 0.19 0.0 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.06 0.0 0.04 0.0 0.0 0.13 0.0 0.0 0.11 0.09 0.0 0.0 0.08 0.31 0.13 0.14 0.06 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.14 0.05 0.12 0.0 0.0 0.04 0.0 0.1 0.0 0.0 0.0 0.0 0.07 0.0 0.0 0.0 0.35 0.1 0.14 
0.02 0.03 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.02 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.36 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.12 
0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.04 0.05 0.0 0.0 0.0 0.0 0.03 0.08 0.0 0.17 0.04 0.0 0.0 0.02 0.15 0.08 0.14 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.04 0.0 0.08 0.0 0.0 0.0 0.16 0.0 0.12 0.0 0.0 0.24 0.0 0.12 
0.0 0.05 0.0 0.09 0.0 0.0 0.13 0.0 0.11 0.15 0.09 0.0 0.0 0.02 0.0 0.14 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.07 0.24 0.18 0.0 0.0 0.09 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.12 0.0 0.0 0.0 0.0 0.0 

ALPHA:
7.0 11.0 15.0 13.0 13.0 15.0 14.0 11.0 14.0 10.0 10.0 13.0 14.0 9.0 12.0 10.0 12.0 14.0 15.0 12.0 14.0 12.0 16.0 12.0 15.0 13.0 12.0 11.0 15.0 15.0 15.0 14.0 12.0 13.0 14.0 16.0 11.0 13.0 10.0 15.0 16.0 13.0 9.0 10.0 

BETA:
2.0 20.0 2.0 6.0 2.0 2.0 16.0 4.0 3.0 2.0 2.0 2.0 2.0 5.0 2.0 7.0 2.0 16.0 5.0 4.0 2.0 4.0 2.0 4.0 2.0 2.0 3.0 3.0 5.0 2.0 20.0 5.0 13.0 2.0 3.0 3.0 4.0 4.0 4.0 6.0 3.0 1.0 4.0 4.0 

K_MIN:
106

K_MAX:
25
